,name,type,episodes,members,score_members,rating,genre,dates,url
102,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.anohana: The Flower We Saw That Day,TV,11.0,927905.0,558281.0,8.48,"['Slice of Life', 'Supernatural', 'Drama']",        Apr 2011 - Jun 2011,https://myanimelist.net/anime/9989/Ano_Hi_Mita_Hana_no_Namae_wo_Bokutachi_wa_Mada_Shiranai
103,Kenpuu Denki BerserkBerserk,TV,25.0,382648.0,197535.0,8.48,"['Action', 'Adventure', 'Demons', 'Drama', 'Fantasy', 'Horror', 'Military', 'Romance', 'Seinen', 'Supernatural']",        Oct 1997 - Apr 1998,https://myanimelist.net/anime/33/Kenpuu_Denki_Berserk
104,Major S5,TV,25.0,50223.0,29662.0,8.48,"['Comedy', 'Drama', 'Romance', 'Shounen', 'Sports']",        Jan 2009 - Jun 2009,https://myanimelist.net/anime/5028/Major_S5
105,Mushishi Zoku Shou: Odoro no MichiMushishi Path of Thorns,Special,1.0,67728.0,33562.0,8.48,"['Adventure', 'Fantasy', 'Historical', 'Mystery', 'Seinen', 'Slice of Life', 'Supernatural']",        Aug 2014 - Aug 2014,https://myanimelist.net/anime/24687/Mushishi_Zoku_Shou__Odoro_no_Michi
106,One Piece,TV,,1050899.0,595912.0,8.48,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Drama', 'Fantasy', 'Shounen']",        Oct 1999 - ,https://myanimelist.net/anime/21/One_Piece
107,Cross Game,TV,50.0,90400.0,37110.0,8.47,"['Comedy', 'Drama', 'Romance', 'School', 'Shounen', 'Sports']",        Apr 2009 - Mar 2010,https://myanimelist.net/anime/5941/Cross_Game
108,Usagi DropBunny Drop,TV,11.0,347882.0,176346.0,8.47,"['Josei', 'Slice of Life']",        Jul 2011 - Sep 2011,https://myanimelist.net/anime/10162/Usagi_Drop
109,Chihayafuru 2,TV,25.0,159168.0,87337.0,8.46,"['Drama', 'Game', 'Josei', 'School', 'Slice of Life', 'Sports']",        Jan 2013 - Jun 2013,https://myanimelist.net/anime/14397/Chihayafuru_2
110,Kara no Kyoukai 7: Satsujin Kousatsu (Go)the Garden of sinners Chapter 7: Murder Speculation Part B,Movie,1.0,149013.0,81113.0,8.46,"['Action', 'Mystery', 'Supernatural', 'Romance', 'Thriller']",        Aug 2009 - Aug 2009,https://myanimelist.net/anime/5205/Kara_no_Kyoukai_7__Satsujin_Kousatsu_Go
111,Kiseijuu: Sei no KakuritsuParasyte -the maxim-,TV,24.0,981830.0,591214.0,8.46,"['Action', 'Sci-Fi', 'Horror', 'Psychological', 'Drama', 'Seinen']",        Oct 2014 - Mar 2015,https://myanimelist.net/anime/22535/Kiseijuu__Sei_no_Kakuritsu
112,Kono Oto Tomare! 2nd SeasonKono Oto Tomare!: Sounds of Life Season 2,TV,13.0,50864.0,24683.0,8.46,"['Drama', 'Music', 'Romance', 'School', 'Shounen']",        Oct 2019 - Dec 2019,https://myanimelist.net/anime/38889/Kono_Oto_Tomare_2nd_Season
113,Nana,TV,47.0,336933.0,132592.0,8.46,"['Music', 'Slice of Life', 'Comedy', 'Drama', 'Romance', 'Shoujo']",        Apr 2006 - Mar 2007,https://myanimelist.net/anime/877/Nana
114,Owarimonogatari,TV,12.0,291952.0,137169.0,8.46,"['Mystery', 'Comedy', 'Supernatural', 'Vampire']",        Oct 2015 - Dec 2015,https://myanimelist.net/anime/31181/Owarimonogatari
115,Sayonara no Asa ni Yakusoku no Hana wo KazarouMaquia: When the Promised Flower Blooms,Movie,1.0,169828.0,68209.0,8.46,"['Drama', 'Fantasy']",        Feb 2018 - Feb 2018,https://myanimelist.net/anime/35851/Sayonara_no_Asa_ni_Yakusoku_no_Hana_wo_Kazarou
116,Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,Movie,1.0,89969.0,34573.0,8.46,"['Drama', 'Fantasy', 'Slice of Life']",        Sep 2019 - Sep 2019,https://myanimelist.net/anime/39741/Violet_Evergarden_Gaiden__Eien_to_Jidou_Shuki_Ningyou
117,3-gatsu no LionMarch comes in like a lion,TV,22.0,349033.0,134714.0,8.45,"['Drama', 'Game', 'Seinen', 'Slice of Life']",        Oct 2016 - Mar 2017,https://myanimelist.net/anime/31646/3-gatsu_no_Lion
118,Boku dake ga Inai MachiERASED,TV,12.0,1055227.0,668873.0,8.45,"['Mystery', 'Psychological', 'Supernatural', 'Seinen']",        Jan 2016 - Mar 2016,https://myanimelist.net/anime/31043/Boku_dake_ga_Inai_Machi
119,Boku no Hero Academia 3rd SeasonMy Hero Academia 3,TV,25.0,941303.0,557038.0,8.45,"['Action', 'Comedy', 'School', 'Shounen', 'Super Power']",        Apr 2018 - Sep 2018,https://myanimelist.net/anime/36456/Boku_no_Hero_Academia_3rd_Season
120,Koukaku Kidoutai: Stand Alone ComplexGhost in the Shell: Stand Alone Complex,TV,26.0,301110.0,127469.0,8.45,"['Action', 'Military', 'Sci-Fi', 'Police', 'Mecha', 'Seinen']",        Oct 2002 - Oct 2003,https://myanimelist.net/anime/467/Koukaku_Kidoutai__Stand_Alone_Complex
121,No Game No Life: Zero,Movie,1.0,475250.0,230226.0,8.45,"['Game', 'Supernatural', 'Drama', 'Romance', 'Fantasy']",        Jul 2017 - Jul 2017,https://myanimelist.net/anime/33674/No_Game_No_Life__Zero
122,Yuu☆Yuu☆HakushoYu Yu Hakusho: Ghost Files,TV,112.0,388138.0,181917.0,8.45,"['Action', 'Comedy', 'Demons', 'Supernatural', 'Martial Arts', 'Shounen']",        Oct 1992 - Jan 1995,https://myanimelist.net/anime/392/Yuu☆Yuu☆Hakusho
123,Gintama: Yorinuki Gintama-san on Theater 2D,Movie,2.0,26761.0,9909.0,8.44,"['Action', 'Sci-Fi', 'Comedy', 'Historical', 'Parody', 'Samurai', 'Shounen']",        Aug 2012 - Aug 2012,https://myanimelist.net/anime/21899/Gintama__Yorinuki_Gintama-san_on_Theater_2D
124,Hellsing Ultimate,OVA,10.0,578743.0,295717.0,8.44,"['Action', 'Military', 'Horror', 'Supernatural', 'Vampire', 'Seinen']",        Feb 2006 - Dec 2012,https://myanimelist.net/anime/777/Hellsing_Ultimate
125,Hotarubi no Mori e,Movie,1.0,452788.0,250780.0,8.44,"['Drama', 'Romance', 'Shoujo', 'Supernatural']",        Sep 2011 - Sep 2011,https://myanimelist.net/anime/10408/Hotarubi_no_Mori_e
126,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no MonogatariPuella Magi Madoka Magica the Movie: Rebellion,Movie,1.0,252679.0,148882.0,8.44,"['Mystery', 'Psychological', 'Drama', 'Magic', 'Thriller']",        Oct 2013 - Oct 2013,https://myanimelist.net/anime/11981/Mahou_Shoujo_Madoka★Magica_Movie_3__Hangyaku_no_Monogatari
127,Shingeki no KyojinAttack on Titan,TV,25.0,1924940.0,1320538.0,8.44,"['Action', 'Military', 'Mystery', 'Super Power', 'Drama', 'Fantasy', 'Shounen']",        Apr 2013 - Sep 2013,https://myanimelist.net/anime/16498/Shingeki_no_Kyojin
128,Baccano!,TV,13.0,614599.0,270841.0,8.43,"['Action', 'Comedy', 'Historical', 'Mystery', 'Supernatural']",        Jul 2007 - Nov 2007,https://myanimelist.net/anime/2251/Baccano
129,Bakuman. 2nd SeasonBakuman.,TV,25.0,257934.0,154534.0,8.43,"['Comedy', 'Drama', 'Romance', 'Shounen']",        Oct 2011 - Mar 2012,https://myanimelist.net/anime/10030/Bakuman_2nd_Season
130,Barakamon,TV,12.0,438392.0,230894.0,8.43,"['Comedy', 'Slice of Life']",        Jul 2014 - Sep 2014,https://myanimelist.net/anime/22789/Barakamon
131,Gintama°: Aizome Kaori-hen,OVA,2.0,49601.0,24558.0,8.43,"['Comedy', 'Parody']",        Aug 2016 - Nov 2016,https://myanimelist.net/anime/32366/Gintama°__Aizome_Kaori-hen
132,Houseki no Kuni (TV)Land of the Lustrous,TV,12.0,248869.0,106076.0,8.43,"['Action', 'Drama', 'Fantasy', 'Mystery', 'Seinen']",        Oct 2017 - Dec 2017,https://myanimelist.net/anime/35557/Houseki_no_Kuni_TV
133,Hunter x Hunter,TV,62.0,329868.0,158287.0,8.43,"['Action', 'Adventure', 'Super Power', 'Fantasy', 'Shounen']",        Oct 1999 - Mar 2001,https://myanimelist.net/anime/136/Hunter_x_Hunter
134,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai ZunousenKaguya-sama: Love is War,TV,12.0,553012.0,314053.0,8.43,"['Comedy', 'Psychological', 'Romance', 'School', 'Seinen']",        Jan 2019 - Mar 2019,https://myanimelist.net/anime/37999/Kaguya-sama_wa_Kokurasetai__Tensai-tachi_no_Renai_Zunousen
135,Kaze no Tani no NausicaäNausicaä of the Valley of the Wind,Movie,1.0,241376.0,150439.0,8.43,"['Adventure', 'Fantasy']",        Mar 1984 - Mar 1984,https://myanimelist.net/anime/572/Kaze_no_Tani_no_Nausicaä
136,Kingdom 2nd SeasonKingdom: Season 2,TV,39.0,65946.0,30496.0,8.43,"['Action', 'Military', 'Historical', 'Seinen']",        Jun 2013 - Mar 2014,https://myanimelist.net/anime/17389/Kingdom_2nd_Season
137,Kamisama Hajimemashita: Kako-hen,OVA,4.0,95872.0,43501.0,8.42,"['Comedy', 'Demons', 'Supernatural', 'Romance', 'Fantasy', 'Shoujo']",        Aug 2015 - Aug 2016,https://myanimelist.net/anime/30709/Kamisama_Hajimemashita__Kako-hen
138,Kizumonogatari I: Tekketsu-henKizumonogatari Part 1: Tekketsu,Movie,1.0,300322.0,145076.0,8.42,['Vampire'],        Jan 2016 - Jan 2016,https://myanimelist.net/anime/9260/Kizumonogatari_I__Tekketsu-hen
139,Mo Dao Zu Shi 2nd Season,ONA,8.0,34469.0,11915.0,8.42,"['Action', 'Mystery', 'Comedy', 'Historical', 'Supernatural']",        Aug 2019 - Aug 2019,https://myanimelist.net/anime/38450/Mo_Dao_Zu_Shi_2nd_Season
140,Mononoke,TV,12.0,174913.0,50081.0,8.42,"['Mystery', 'Historical', 'Horror', 'Demons', 'Psychological', 'Supernatural', 'Fantasy', 'Seinen']",        Jul 2007 - Sep 2007,https://myanimelist.net/anime/2246/Mononoke
141,Dr. Stone,TV,24.0,586120.0,291892.0,8.41,"['Adventure', 'Sci-Fi', 'Shounen']",        Jul 2019 - Dec 2019,https://myanimelist.net/anime/38691/Dr_Stone
142,Kuroko no Basket 3rd SeasonKuroko's Basketball 3,TV,25.0,416872.0,251699.0,8.41,"['Comedy', 'Sports', 'School', 'Shounen']",        Jan 2015 - Jun 2015,https://myanimelist.net/anime/24415/Kuroko_no_Basket_3rd_Season
143,Natsume Yuujinchou Movie: Utsusemi ni MusubuNatsume Yujin-cho the Movie: Ephemeral Bond,Movie,1.0,33647.0,9275.0,8.41,"['Slice of Life', 'Demons', 'Supernatural', 'Drama', 'Shoujo']",        Sep 2018 - Sep 2018,https://myanimelist.net/anime/36538/Natsume_Yuujinchou_Movie__Utsusemi_ni_Musubu
144,Natsume Yuujinchou Roku Specials,Special,2.0,26141.0,10939.0,8.41,"['Slice of Life', 'Demons', 'Supernatural', 'Drama', 'Shoujo']",        Sep 2017 - Oct 2017,https://myanimelist.net/anime/36275/Natsume_Yuujinchou_Roku_Specials
145,Perfect Blue,Movie,1.0,284541.0,148755.0,8.41,"['Dementia', 'Drama', 'Horror', 'Psychological']",        Feb 1998 - Feb 1998,https://myanimelist.net/anime/437/Perfect_Blue
146,Psycho-Pass,TV,22.0,1029868.0,502821.0,8.41,"['Action', 'Sci-Fi', 'Police', 'Psychological']",        Oct 2012 - Mar 2013,https://myanimelist.net/anime/13601/Psycho-Pass
147,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo MinaiRascal Does Not Dream of Bunny Girl Senpai,TV,13.0,583286.0,336700.0,8.41,"['Comedy', 'Romance', 'School', 'Supernatural']",        Oct 2018 - Dec 2018,https://myanimelist.net/anime/37450/Seishun_Buta_Yarou_wa_Bunny_Girl_Senpai_no_Yume_wo_Minai
148,Shokugeki no SoumaFood Wars! Shokugeki no Soma,TV,24.0,927020.0,539541.0,8.41,"['Ecchi', 'School', 'Shounen']",        Apr 2015 - Sep 2015,https://myanimelist.net/anime/28171/Shokugeki_no_Souma
149,Grand Blue,TV,12.0,284380.0,144294.0,8.4,"['Slice of Life', 'Comedy', 'Seinen']",        Jul 2018 - Sep 2018,https://myanimelist.net/anime/37105/Grand_Blue
150,Mahou Shoujo Madoka★MagicaPuella Magi Madoka Magica,TV,12.0,837667.0,493814.0,8.4,"['Psychological', 'Drama', 'Magic', 'Thriller']",        Jan 2011 - Apr 2011,https://myanimelist.net/anime/9756/Mahou_Shoujo_Madoka★Magica
151,Major S6,TV,25.0,43989.0,25973.0,8.4,"['Comedy', 'Drama', 'Shounen', 'Sports']",        Apr 2010 - Sep 2010,https://myanimelist.net/anime/7655/Major_S6
152,Uchuu Senkan Yamato 2199Star Blazers: Space Battleship Yamato 2199,OVA,26.0,83585.0,27842.0,8.4,"['Action', 'Drama', 'Military', 'Sci-Fi', 'Space']",        May 2012 - Oct 2013,https://myanimelist.net/anime/12029/Uchuu_Senkan_Yamato_2199
153,Bakemono no KoThe Boy and the Beast,Movie,1.0,258795.0,141145.0,8.39,"['Adventure', 'Supernatural']",        Jul 2015 - Jul 2015,https://myanimelist.net/anime/28805/Bakemono_no_Ko
154,Cowboy Bebop: Tengoku no TobiraCowboy Bebop: The Movie,Movie,1.0,238546.0,141108.0,8.39,"['Action', 'Drama', 'Mystery', 'Sci-Fi', 'Space']",        Sep 2001 - Sep 2001,https://myanimelist.net/anime/5/Cowboy_Bebop__Tengoku_no_Tobira
155,Katanagatari,TV,12.0,377390.0,149097.0,8.39,"['Action', 'Adventure', 'Historical', 'Martial Arts', 'Romance']",        Jan 2010 - Dec 2010,https://myanimelist.net/anime/6594/Katanagatari
156,Mahou Shoujo Madoka★Magica Movie 2: Eien no MonogatariPuella Magi Madoka Magica the Movie Part 2: Eternal,Movie,1.0,145497.0,73286.0,8.39,"['Drama', 'Magic', 'Psychological', 'Thriller']",        Oct 2012 - Oct 2012,https://myanimelist.net/anime/11979/Mahou_Shoujo_Madoka★Magica_Movie_2__Eien_no_Monogatari
157,,TV,12.0,353251.0,,,,        Jul 2009 - Sep 2009,https://myanimelist.net/anime/5341/Ookami_to_Koushinryou_II
158,,TV,12.0,248915.0,,,,        Apr 2012 - Jun 2012,https://myanimelist.net/anime/12531/Sakamichi_no_Apollon
159,,TV,12.0,1109173.0,,,,        Apr 2017 - Jun 2017,https://myanimelist.net/anime/25777/Shingeki_no_Kyojin_Season_2
160,,TV,25.0,545263.0,,,,        Sep 2012 - Mar 2013,https://myanimelist.net/anime/13125/Shinsekai_yori
161,,TV,24.0,305617.0,,,,        Oct 2014 - Mar 2015,https://myanimelist.net/anime/25835/Shirobako
162,,TV,13.0,910356.0,,,,        Oct 2011 - Dec 2011,https://myanimelist.net/anime/10087/Fate_Zero
163,,OVA,2.0,25869.0,,,,        Dec 2011 - Jan 2012,https://myanimelist.net/anime/11917/Major__World_Series
164,,ONA,3.0,64144.0,,,,        Apr 2018 - May 2018,https://myanimelist.net/anime/37078/Quanzhi_Gaoshou_Specials
165,,TV,33.0,31481.0,,,,        Jan 1995 - Dec 1995,https://myanimelist.net/anime/2559/Romeo_no_Aoi_Sora
166,,OVA,2.0,244382.0,,,,        Dec 2014 - Apr 2015,https://myanimelist.net/anime/25781/Shingeki_no_Kyojin__Kuinaki_Sentaku
167,,Special,1.0,295798.0,,,,        Feb 2012 - Feb 2012,https://myanimelist.net/anime/10863/Steins_Gate__Oukoubakko_no_Poriomania
168,,Movie,1.0,303729.0,,,,        Jul 2009 - Jul 2009,https://myanimelist.net/anime/3784/Evangelion__20_You_Can_Not_Advance
169,,TV,50.0,62349.0,,,,        Jan 2009 - Dec 2009,https://myanimelist.net/anime/5420/Kemono_no_Souja_Erin
170,,TV,25.0,486643.0,,,,        Oct 2013 - Mar 2014,https://myanimelist.net/anime/16894/Kuroko_no_Basket_2nd_Season
171,,OVA,6.0,43910.0,,,,        Apr 2015 - May 2018,https://myanimelist.net/anime/10937/Mobile_Suit_Gundam__The_Origin
172,,OVA,1.0,55292.0,,,,        Feb 2014 - Feb 2014,https://myanimelist.net/anime/20651/Natsume_Yuujinchou__Itsuka_Yuki_no_Hi_ni
173,,TV,25.0,157800.0,,,,        Oct 2008 - Apr 2009,https://myanimelist.net/anime/5040/One_Outs
174,,Music,1.0,230642.0,,,,        Oct 2016 - Oct 2016,https://myanimelist.net/anime/34240/Shelter
175,,Movie,1.0,583678.0,,,,        Apr 1988 - Apr 1988,https://myanimelist.net/anime/523/Tonari_no_Totoro
176,,TV,15.0,893782.0,,,,        Jul 2009 - Jun 2010,https://myanimelist.net/anime/5081/Bakemonogatari
177,,TV,51.0,85321.0,,,,        Apr 2015 - Mar 2016,https://myanimelist.net/anime/30230/Diamond_no_Ace__Second_Season
178,,TV,13.0,193754.0,,,,        Apr 2003 - Jul 2003,https://myanimelist.net/anime/486/Kino_no_Tabi__The_Beautiful_World
179,,TV,23.0,238876.0,,,,        Jan 2007 - Jun 2007,https://myanimelist.net/anime/1698/Nodame_Cantabile
180,,TV,13.0,491214.0,,,,        Apr 2015 - Jun 2015,https://myanimelist.net/anime/28701/Fate_stay_night__Unlimited_Blade_Works_2nd_Season
181,,OVA,8.0,89500.0,,,,        Jan 2002 - Apr 2002,https://myanimelist.net/anime/137/Hunter_x_Hunter__Yorkshin_City_Kanketsu-hen
182,,TV,13.0,362902.0,,,,        Jul 2008 - Sep 2008,https://myanimelist.net/anime/4081/Natsume_Yuujinchou
183,,TV,24.0,485248.0,,,,        Jul 2006 - Dec 2006,https://myanimelist.net/anime/1210/NHK_ni_Youkoso
184,,Movie,1.0,279936.0,,,,        Aug 1986 - Aug 1986,https://myanimelist.net/anime/513/Tenkuu_no_Shiro_Laputa
185,,TV,40.0,59285.0,,,,        Oct 1979 - Sep 1980,https://myanimelist.net/anime/338/Versailles_no_Bara
186,,Movie,1.0,114528.0,,,,        Feb 2019 - Feb 2019,https://myanimelist.net/anime/37055/Youjo_Senki_Movie
187,,Special,1.0,46773.0,,,,        Sep 2008 - Sep 2008,https://myanimelist.net/anime/6945/Gintama__Shiroyasha_Koutan
188,,Movie,1.0,199718.0,,,,        Dec 2011 - Dec 2011,https://myanimelist.net/anime/9617/K-On_Movie
189,,Movie,1.0,106309.0,,,,        Jan 2017 - Jan 2017,https://myanimelist.net/anime/31812/Kuroshitsuji_Movie__Book_of_the_Atlantic
190,,TV,25.0,531614.0,,,,        Oct 2013 - Mar 2014,https://myanimelist.net/anime/18115/Magi__The_Kingdom_of_Magic
191,,Movie,1.0,229892.0,,,,        Sep 2007 - Sep 2007,https://myanimelist.net/anime/2418/Stranger__Mukou_Hadan
192,,OVA,3.0,77077.0,,,,        Nov 2007 - Mar 2008,https://myanimelist.net/anime/2685/Tsubasa__Tokyo_Revelations
193,,Special,1.0,126115.0,,,,        Jul 2018 - Jul 2018,https://myanimelist.net/anime/37095/Violet_Evergarden__Kitto_Ai_wo_Shiru_Hi_ga_Kuru_no_Darou
194,,TV,26.0,228695.0,,,,        Oct 2004 - Mar 2005,https://myanimelist.net/anime/57/Beck
195,,Movie,1.0,50650.0,,,,        Apr 2002 - Apr 2002,https://myanimelist.net/anime/1365/Detective_Conan_Movie_06__The_Phantom_of_Baker_Street
196,,TV,10.0,753044.0,,,,        Jan 2017 - Mar 2017,https://myanimelist.net/anime/32937/Kono_Subarashii_Sekai_ni_Shukufuku_wo_2
197,,Special,2.0,27123.0,,,,        Mar 2017 - Apr 2017,https://myanimelist.net/anime/34534/Natsume_Yuujinchou_Go_Specials
198,,TV,94.0,346975.0,,,,        Jan 1996 - Sep 1998,https://myanimelist.net/anime/45/Rurouni_Kenshin__Meiji_Kenkaku_Romantan
199,,TV,13.0,626307.0,,,,        Jul 2016 - Sep 2016,https://myanimelist.net/anime/32282/Shokugeki_no_Souma__Ni_no_Sara
200,,Movie,1.0,110741.0,,,,        Feb 2016 - Feb 2016,https://myanimelist.net/anime/30346/Doukyuusei_Movie
201,,Movie,1.0,200997.0,,,,        Oct 2017 - Oct 2017,https://myanimelist.net/anime/25537/Fate_stay_night_Movie__Heavens_Feel_-_I_Presage_Flower
202,,TV,26.0,175408.0,,,,        Oct 2003 - Apr 2004,https://myanimelist.net/anime/329/Planetes
203,,TV,25.0,1139849.0,,,,        Apr 2016 - Sep 2016,https://myanimelist.net/anime/31240/Re_Zero_kara_Hajimeru_Isekai_Seikatsu
204,,TV,25.0,1244663.0,,,,        Oct 2008 - Mar 2009,https://myanimelist.net/anime/4224/Toradora
205,,TV,24.0,225614.0,,,,        Jul 2018 - Dec 2018,https://myanimelist.net/anime/36649/Banana_Fish
206,,Special,1.0,18770.0,,,,        Dec 2016 - Dec 2016,https://myanimelist.net/anime/34036/Detective_Conan__Episode_One_-_The_Great_Detective_Turned_Small
207,,TV,11.0,108839.0,,,,        Jan 2014 - Mar 2014,https://myanimelist.net/anime/19363/Gin_no_Saji_2nd_Season
208,,Special,1.0,85558.0,,,,        Apr 2003 - Apr 2003,https://myanimelist.net/anime/264/Hajime_no_Ippo__Champion_Road
209,,OVA,14.0,95070.0,,,,        Mar 2004 - Aug 2004,https://myanimelist.net/anime/139/Hunter_x_Hunter__Greed_Island_Final
210,,Movie,1.0,422675.0,,,,        Nov 1995 - Nov 1995,https://myanimelist.net/anime/43/Koukaku_Kidoutai
211,,TV,26.0,70389.0,,,,        Nov 2004 - May 2005,https://myanimelist.net/anime/627/Major_S1
212,,TV,26.0,928153.0,,,,        Oct 1995 - Mar 1996,https://myanimelist.net/anime/30/Neon_Genesis_Evangelion
213,,Movie,1.0,222511.0,,,,        Aug 2009 - Aug 2009,https://myanimelist.net/anime/6675/Redline
214,,TV,12.0,504142.0,,,,        Jan 2012 - Mar 2012,https://myanimelist.net/anime/11843/Danshi_Koukousei_no_Nichijou
215,,Movie,1.0,66755.0,,,,        Nov 2015 - Nov 2015,https://myanimelist.net/anime/18617/Girls___Panzer_Movie
216,,TV,13.0,139453.0,,,,        Oct 2016 - Dec 2016,https://myanimelist.net/anime/31988/Hibike_Euphonium_2
217,,TV,26.0,49665.0,,,,        Jan 2007 - Jun 2007,https://myanimelist.net/anime/1842/Major_S3
218,,TV,13.0,569777.0,,,,        Jan 2008 - Mar 2008,https://myanimelist.net/anime/2966/Ookami_to_Koushinryou
219,,TV,26.0,206211.0,,,,        Oct 2007 - Apr 2008,https://myanimelist.net/anime/3002/Gyakkyou_Burai_Kaiji__Ultimate_Survivor
220,,TV,26.0,180979.0,,,,        Apr 1998 - Dec 1998,https://myanimelist.net/anime/185/Initial_D_First_Stage
221,,TV,26.0,51556.0,,,,        Dec 2005 - Jun 2006,https://myanimelist.net/anime/558/Major_S2
222,,TV,12.0,1420394.0,,,,        Apr 2014 - Jun 2014,https://myanimelist.net/anime/19815/No_Game_No_Life
223,,TV,11.0,101621.0,,,,        Jan 2010 - Mar 2010,https://myanimelist.net/anime/5690/Nodame_Cantabile__Finale
224,,TV,13.0,833062.0,,,,        Oct 2015 - Dec 2015,https://myanimelist.net/anime/30503/Noragami_Aragoto
225,,Movie,1.0,108516.0,,,,        Sep 2002 - Sep 2002,https://myanimelist.net/anime/1033/Sennen_Joyuu
226,,TV,12.0,490657.0,,,,        Oct 2017 - Dec 2017,https://myanimelist.net/anime/35788/Shokugeki_no_Souma__San_no_Sara
227,,Movie,1.0,168020.0,,,,        Nov 2003 - Nov 2003,https://myanimelist.net/anime/759/Tokyo_Godfathers
228,,TV,12.0,233331.0,,,,        Jan 2018 - Mar 2018,https://myanimelist.net/anime/34798/Yuru_Camp△
229,,TV,79.0,47477.0,,,,        Apr 1970 - Sep 1971,https://myanimelist.net/anime/2402/Ashita_no_Joe
230,,Movie,1.0,39283.0,,,,        Apr 2009 - Apr 2009,https://myanimelist.net/anime/5460/Detective_Conan_Movie_13__The_Raven_Chaser
231,,TV,25.0,243750.0,,,,        Apr 2019 - Sep 2019,https://myanimelist.net/anime/38680/Fruits_Basket_1st_Season
232,,TV,12.0,83721.0,,,,        Jun 2006 - Sep 2006,https://myanimelist.net/anime/1142/Hachimitsu_to_Clover_II
233,,Movie,1.0,94234.0,,,,        Nov 2016 - Nov 2016,https://myanimelist.net/anime/15227/Kono_Sekai_no_Katasumi_ni
234,,TV,77.0,163493.0,,,,        Apr 2011 - Sep 2012,https://myanimelist.net/anime/9863/SKET_Dance
235,,Special,1.0,146923.0,,,,        Dec 2015 - Dec 2015,https://myanimelist.net/anime/32188/Steins_Gate__Kyoukaimenjou_no_Missing_Link_-_Divide_By_Zero
236,,TV,13.0,537110.0,,,,        Apr 2015 - Jun 2015,https://myanimelist.net/anime/23847/Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru_Zoku
237,,TV,25.0,430414.0,,,,        Oct 2010 - Apr 2011,https://myanimelist.net/anime/7674/Bakuman
238,,TV,12.0,249140.0,,,,        Oct 2019 - Dec 2019,https://myanimelist.net/anime/39195/Beastars
239,,TV,13.0,1410111.0,,,,        Apr 2016 - Jun 2016,https://myanimelist.net/anime/31964/Boku_no_Hero_Academia
